dataset,accuracy_metric,fairness_metric,base_model,method,lambda_,seed_mean_accuracy,seed_mean_fairness,on_pareto_frontier
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,0.0,0.8549319727891156,0.03450226244343889,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,0.05,0.8198979591836736,0.024886877828054287,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,0.1,0.8178571428571428,0.02251131221719456,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,0.3,0.8193877551020409,0.01572398190045248,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,1.0,0.8180272108843537,0.02828054298642533,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,3.0,0.826530612244898,0.002262443438914025,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,lfr,10.0,0.8401360544217689,0.0,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,optim_preproc,0.0,0.8549319727891156,0.03450226244343889,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,0.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,0.05,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,0.1,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,0.3,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,1.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,3.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,prejudice_remover,10.0,0.8843537414965986,-0.0904977375565611,True
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,0.0,0.8549319727891156,0.03450226244343889,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,0.05,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,0.1,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,0.3,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,1.0,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,3.0,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reject_option,10.0,0.8299319727891156,-0.05667420814479638,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,0.0,0.8549319727891156,0.03450226244343889,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,0.05,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,0.1,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,0.3,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,1.0,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,3.0,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,reweighing,10.0,0.8568027210884352,0.011085972850678716,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,0.0,0.8549319727891156,0.03450226244343889,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,0.05,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,0.1,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,0.3,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,1.0,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,3.0,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,RF,smote_nc,10.0,0.85578231292517,-0.01131221719457011,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,0.0,0.8431972789115646,-0.03868778280542985,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,0.05,0.8437074829931973,-0.06380090497737556,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,0.1,0.8452380952380952,-0.06323529411764704,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,0.3,0.8448979591836734,-0.06233031674208143,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,1.0,0.8460884353741497,-0.05294117647058823,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,3.0,0.8488095238095237,-0.04671945701357465,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,adv_debias,10.0,0.8517006802721088,-0.03382352941176468,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,0.05,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,0.1,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,0.3,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,1.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,3.0,0.8603741496598639,0.13280542986425334,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,calib_eqodds,10.0,0.8603741496598639,0.13280542986425334,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,0.05,0.8537414965986393,0.2058823529411764,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,0.1,0.8571428571428571,0.2352941176470588,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,0.3,0.8571428571428571,0.2647058823529412,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,1.0,0.846938775510204,0.2058823529411764,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,3.0,0.846938775510204,0.2058823529411764,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,di_remover,10.0,0.846938775510204,0.2058823529411764,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,0.05,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,0.1,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,0.3,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,1.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,3.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,eqodds_postproc,10.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,0.05,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,0.1,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,0.3,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,1.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,3.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,exp_gradient,10.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,0.05,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,0.1,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,0.3,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,1.0,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,3.0,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,gerryfair,10.0,0.8605442176870748,-0.083710407239819,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,0.05,0.8120748299319729,0.006108597285067875,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,0.1,0.8241496598639456,0.013574660633484153,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,0.3,0.8176870748299321,0.00486425339366516,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,1.0,0.8156462585034013,-0.0015837104072398151,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,3.0,0.8290816326530612,-0.0066742081447963755,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,lfr,10.0,0.8401360544217689,0.0,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,optim_preproc,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,0.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,0.05,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,0.1,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,0.3,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,1.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,3.0,0.8877551020408163,-0.0610859728506787,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,prejudice_remover,10.0,0.8843537414965986,-0.0904977375565611,True
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,0.05,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,0.1,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,0.3,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,1.0,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,3.0,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reject_option,10.0,0.8061224489795918,-0.1561085972850678,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,0.05,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,0.1,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,0.3,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,1.0,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,3.0,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,reweighing,10.0,0.8571428571428571,0.0814479638009049,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,0.0,0.8605442176870748,0.1289592760180995,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,0.05,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,0.1,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,0.3,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,1.0,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,3.0,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,equal_opportunity,XGB,smote_nc,10.0,0.8571428571428571,-0.06843891402714931,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,0.0,0.8431972789115646,0.0232419604804339,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,0.05,0.8437074829931973,0.029382991088725247,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,0.1,0.8452380952380952,0.02929581557535834,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,0.3,0.8448979591836734,0.02515982177450595,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,1.0,0.8460884353741497,0.024699728787291694,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,3.0,0.8488095238095237,0.025619914761720215,False
ibm_hr_attrition,accuracy,macro_dp,GB,adv_debias,10.0,0.8517006802721088,0.02381344440139476,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,0.05,0.8552721088435373,0.011080976365749656,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,0.1,0.8552721088435373,0.011080976365749656,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,0.3,0.8552721088435373,0.011080976365749656,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,1.0,0.8552721088435373,0.011080976365749656,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,3.0,0.8551020408163265,0.013236148779542758,False
ibm_hr_attrition,accuracy,macro_dp,GB,calib_eqodds,10.0,0.8551020408163265,0.013236148779542758,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,0.05,0.8673469387755102,0.0007748934521503,True
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,0.1,0.8666666666666666,0.01458736923672988,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,0.3,0.8644557823129251,0.018239054629988316,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,1.0,0.8583333333333332,0.00341921735761328,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,3.0,0.8583333333333332,0.00341921735761328,False
ibm_hr_attrition,accuracy,macro_dp,GB,di_remover,10.0,0.8583333333333332,0.00341921735761328,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,0.05,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,0.1,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,0.3,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,1.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,3.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,eqodds_postproc,10.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,0.0,0.8605442176870748,0.0134637737311119,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,0.05,0.8673469387755102,0.0104610616040294,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,0.1,0.8605442176870748,0.0134637737311119,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,0.3,0.8581632653061224,0.009652266563347495,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,1.0,0.857312925170068,0.008809569934134011,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,3.0,0.8581632653061224,0.009652266563347495,False
ibm_hr_attrition,accuracy,macro_dp,GB,exp_gradient,10.0,0.8613945578231291,0.029300658659434327,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,0.05,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,0.1,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,0.3,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,1.0,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,3.0,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,gerryfair,10.0,0.8605442176870748,0.015013560635412598,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,0.05,0.706997084548105,0.05530802014722972,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,0.1,0.6661807580174928,0.05813084629434874,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,0.3,0.5980725623582767,0.07350187265917596,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,1.0,0.6509353741496599,0.04116621464548621,False
ibm_hr_attrition,accuracy,macro_dp,GB,lfr,3.0,0.641156462585034,0.041456799690042574,False
ibm_hr_attrition,accuracy,macro_dp,GB,optim_preproc,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,0.0,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,0.05,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,0.1,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,0.3,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,1.0,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,3.0,0.8877551020408163,0.0156915924060442,True
ibm_hr_attrition,accuracy,macro_dp,GB,prejudice_remover,10.0,0.8843537414965986,0.0100736148779543,True
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,0.05,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,0.1,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,0.3,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,1.0,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,3.0,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reject_option,10.0,0.846938775510204,0.043587756683456,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,0.0,0.8549319727891156,0.008494769469197935,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,0.05,0.8639455782312926,0.0220844633862843,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,0.1,0.8639455782312926,0.0220844633862843,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,0.3,0.8639455782312926,0.0220844633862843,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,1.0,0.8639455782312926,0.0220844633862843,False
ibm_hr_attrition,accuracy,macro_dp,GB,reweighing,3.0,0.8639455782312926,0.0220844633862843,False
