dataset,target,model,metric,value,seed,mean,std,ci_lo,ci_hi,noise_std,target_form,n_classes,sample_n,random_state,notes
ricci,Class,RandomForestClassifier,process_consistency,0.7319599836483874,8,,,,,3.0,binary,2,24,8,
ricci,Class,RandomForestClassifier,process_consistency,0.7812492865999965,9,,,,,3.0,binary,2,24,9,
ricci,Class,RandomForestClassifier,process_consistency,0.7670311843347702,10,,,,,3.0,binary,2,24,10,
ricci,Class,RandomForestClassifier,process_consistency,0.7196621409423392,11,,,,,3.0,binary,2,24,11,
ricci,Class,RandomForestClassifier,process_consistency,0.7519128136803349,12,,,,,3.0,binary,2,24,12,
ricci,Class,RandomForestClassifier,process_consistency,0.726359587030996,13,,,,,3.0,binary,2,24,13,
ricci,Class,RandomForestClassifier,process_consistency,0.7380213831581797,14,,,,,3.0,binary,2,24,14,
ricci,Class,RandomForestClassifier,process_consistency,0.7367773046674908,15,,,,,3.0,binary,2,24,15,
ricci,Class,RandomForestClassifier,process_consistency,0.7236625844313573,16,,,,,3.0,binary,2,24,16,
ricci,Class,RandomForestClassifier,process_consistency,0.7437741898824572,17,,,,,3.0,binary,2,24,17,
ricci,Class,RandomForestClassifier,process_consistency,0.7345813840931612,18,,,,,3.0,binary,2,24,18,
ricci,Class,RandomForestClassifier,process_consistency,0.7365326558891716,19,,,,,3.0,binary,2,24,19,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.8,-1,0.8,1.1102230246251565e-16,0.8,0.8,-1.0,binary,2,24,-1,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,0,,,,,-1.0,binary,2,24,0,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,1,,,,,-1.0,binary,2,24,1,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,2,,,,,-1.0,binary,2,24,2,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,3,,,,,-1.0,binary,2,24,3,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,4,,,,,-1.0,binary,2,24,4,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,5,,,,,-1.0,binary,2,24,5,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,6,,,,,-1.0,binary,2,24,6,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,7,,,,,-1.0,binary,2,24,7,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,8,,,,,-1.0,binary,2,24,8,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,9,,,,,-1.0,binary,2,24,9,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,10,,,,,-1.0,binary,2,24,10,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,11,,,,,-1.0,binary,2,24,11,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,12,,,,,-1.0,binary,2,24,12,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,13,,,,,-1.0,binary,2,24,13,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,14,,,,,-1.0,binary,2,24,14,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,15,,,,,-1.0,binary,2,24,15,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,16,,,,,-1.0,binary,2,24,16,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,17,,,,,-1.0,binary,2,24,17,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,18,,,,,-1.0,binary,2,24,18,
ricci,Class,RandomForestClassifier,transparency_sparsity,0.7999999999999999,19,,,,,-1.0,binary,2,24,19,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,-1,1.0,0.0,1.0,1.0,-1.0,binary,2,24,-1,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,0,,,,,-1.0,binary,2,24,0,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,1,,,,,-1.0,binary,2,24,1,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,2,,,,,-1.0,binary,2,24,2,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,3,,,,,-1.0,binary,2,24,3,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,4,,,,,-1.0,binary,2,24,4,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,5,,,,,-1.0,binary,2,24,5,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,6,,,,,-1.0,binary,2,24,6,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,7,,,,,-1.0,binary,2,24,7,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,8,,,,,-1.0,binary,2,24,8,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,9,,,,,-1.0,binary,2,24,9,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,10,,,,,-1.0,binary,2,24,10,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,11,,,,,-1.0,binary,2,24,11,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,12,,,,,-1.0,binary,2,24,12,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,13,,,,,-1.0,binary,2,24,13,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,14,,,,,-1.0,binary,2,24,14,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,15,,,,,-1.0,binary,2,24,15,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,16,,,,,-1.0,binary,2,24,16,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,17,,,,,-1.0,binary,2,24,17,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,18,,,,,-1.0,binary,2,24,18,
ricci,Class,RandomForestClassifier,transparency_validity,1.0,19,,,,,-1.0,binary,2,24,19,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6469436081303246,-1,1.6469436081303246,0.0040313738409579625,1.6451753815531032,1.6487066281607035,-1.0,binary,2,24,-1,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6439019331572675,0,,,,,-1.0,binary,2,24,0,
ricci,Class,RandomForestClassifier,voice_enrichment,1.643428797029611,1,,,,,-1.0,binary,2,24,1,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6471460802041527,2,,,,,-1.0,binary,2,24,2,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6481908103379181,3,,,,,-1.0,binary,2,24,3,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6499752939555556,4,,,,,-1.0,binary,2,24,4,
ricci,Class,RandomForestClassifier,voice_enrichment,1.650239178245335,5,,,,,-1.0,binary,2,24,5,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6466742819746905,6,,,,,-1.0,binary,2,24,6,
ricci,Class,RandomForestClassifier,voice_enrichment,1.640325074561224,7,,,,,-1.0,binary,2,24,7,
ricci,Class,RandomForestClassifier,voice_enrichment,1.64945485941803,8,,,,,-1.0,binary,2,24,8,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6502773559988637,9,,,,,-1.0,binary,2,24,9,
ricci,Class,RandomForestClassifier,voice_enrichment,1.641889946914037,10,,,,,-1.0,binary,2,24,10,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6552304447139814,11,,,,,-1.0,binary,2,24,11,
ricci,Class,RandomForestClassifier,voice_enrichment,1.645485098161394,12,,,,,-1.0,binary,2,24,12,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6474404996986267,13,,,,,-1.0,binary,2,24,13,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6507677441595925,14,,,,,-1.0,binary,2,24,14,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6456690701726606,15,,,,,-1.0,binary,2,24,15,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6449592226682042,16,,,,,-1.0,binary,2,24,16,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6530499686154656,17,,,,,-1.0,binary,2,24,17,
ricci,Class,RandomForestClassifier,voice_enrichment,1.645907079174186,18,,,,,-1.0,binary,2,24,18,
ricci,Class,RandomForestClassifier,voice_enrichment,1.6388594234456892,19,,,,,-1.0,binary,2,24,19,
ricci,Class,RandomForestClassifier,voice_representation,0.9881661648781946,-1,0.9881661648781946,0.002418824304574782,0.987105228931862,0.989223976896422,-1.0,binary,2,24,-1,
ricci,Class,RandomForestClassifier,voice_representation,0.9863411598943604,0,,,,,-1.0,binary,2,24,0,
ricci,Class,RandomForestClassifier,voice_representation,0.9860572782177667,1,,,,,-1.0,binary,2,24,1,
ricci,Class,RandomForestClassifier,voice_representation,0.9882876481224916,2,,,,,-1.0,binary,2,24,2,
ricci,Class,RandomForestClassifier,voice_representation,0.9889144862027508,3,,,,,-1.0,binary,2,24,3,
ricci,Class,RandomForestClassifier,voice_representation,0.9899851763733334,4,,,,,-1.0,binary,2,24,4,
ricci,Class,RandomForestClassifier,voice_representation,0.990143506947201,5,,,,,-1.0,binary,2,24,5,
ricci,Class,RandomForestClassifier,voice_representation,0.9880045691848143,6,,,,,-1.0,binary,2,24,6,
ricci,Class,RandomForestClassifier,voice_representation,0.9841950447367342,7,,,,,-1.0,binary,2,24,7,
ricci,Class,RandomForestClassifier,voice_representation,0.9896729156508179,8,,,,,-1.0,binary,2,24,8,
ricci,Class,RandomForestClassifier,voice_representation,0.9901664135993182,9,,,,,-1.0,binary,2,24,9,
ricci,Class,RandomForestClassifier,voice_representation,0.9851339681484221,10,,,,,-1.0,binary,2,24,10,
ricci,Class,RandomForestClassifier,voice_representation,0.9931382668283888,11,,,,,-1.0,binary,2,24,11,
ricci,Class,RandomForestClassifier,voice_representation,0.9872910588968363,12,,,,,-1.0,binary,2,24,12,
ricci,Class,RandomForestClassifier,voice_representation,0.9884642998191759,13,,,,,-1.0,binary,2,24,13,
ricci,Class,RandomForestClassifier,voice_representation,0.9904606464957555,14,,,,,-1.0,binary,2,24,14,
ricci,Class,RandomForestClassifier,voice_representation,0.9874014421035964,15,,,,,-1.0,binary,2,24,15,
ricci,Class,RandomForestClassifier,voice_representation,0.9869755336009225,16,,,,,-1.0,binary,2,24,16,
ricci,Class,RandomForestClassifier,voice_representation,0.9918299811692793,17,,,,,-1.0,binary,2,24,17,
ricci,Class,RandomForestClassifier,voice_representation,0.9875442475045116,18,,,,,-1.0,binary,2,24,18,
ricci,Class,RandomForestClassifier,voice_representation,0.9833156540674135,19,,,,,-1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.40166666666666667,-1,0.40166666666666667,0.0846397595039641,0.365,0.44000000000000006,-1.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4,0,,,,,-1.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4666666666666667,1,,,,,-1.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.5333333333333332,2,,,,,-1.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.3999999999999999,3,,,,,-1.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.2666666666666666,4,,,,,-1.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.5999999999999999,5,,,,,-1.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.33333333333333337,6,,,,,-1.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.5333333333333332,7,,,,,-1.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.43333333333333324,8,,,,,-1.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4,9,,,,,-1.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4,10,,,,,-1.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.2666666666666666,11,,,,,-1.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.33333333333333337,12,,,,,-1.0,binary,2,24,12,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4666666666666667,13,,,,,-1.0,binary,2,24,13,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.33333333333333337,14,,,,,-1.0,binary,2,24,14,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.33333333333333337,15,,,,,-1.0,binary,2,24,15,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.33333333333333337,16,,,,,-1.0,binary,2,24,16,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4,17,,,,,-1.0,binary,2,24,17,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.3999999999999999,18,,,,,-1.0,binary,2,24,18,
ricci,Class,ShuffledPredictor,actionable_sparsity,0.4,19,,,,,-1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,actionable_validity,0.5020833333333333,-1,0.5020833333333333,0.10579969937995518,0.45625,0.55,-1.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,0,,,,,-1.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,actionable_validity,0.5833333333333334,1,,,,,-1.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,actionable_validity,0.6666666666666666,2,,,,,-1.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,3,,,,,-1.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,actionable_validity,0.3333333333333333,4,,,,,-1.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,actionable_validity,0.75,5,,,,,-1.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,actionable_validity,0.4166666666666667,6,,,,,-1.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,actionable_validity,0.6666666666666666,7,,,,,-1.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,actionable_validity,0.5416666666666666,8,,,,,-1.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,9,,,,,-1.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,10,,,,,-1.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,actionable_validity,0.3333333333333333,11,,,,,-1.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,actionable_validity,0.4166666666666667,12,,,,,-1.0,binary,2,24,12,
ricci,Class,ShuffledPredictor,actionable_validity,0.5833333333333334,13,,,,,-1.0,binary,2,24,13,
ricci,Class,ShuffledPredictor,actionable_validity,0.4166666666666667,14,,,,,-1.0,binary,2,24,14,
ricci,Class,ShuffledPredictor,actionable_validity,0.4166666666666667,15,,,,,-1.0,binary,2,24,15,
ricci,Class,ShuffledPredictor,actionable_validity,0.4166666666666667,16,,,,,-1.0,binary,2,24,16,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,17,,,,,-1.0,binary,2,24,17,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,18,,,,,-1.0,binary,2,24,18,
ricci,Class,ShuffledPredictor,actionable_validity,0.5,19,,,,,-1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.8,-1,0.8,1.1102230246251565e-16,0.8,0.8,-1.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,0,,,,,-1.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,1,,,,,-1.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,2,,,,,-1.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,3,,,,,-1.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,4,,,,,-1.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,5,,,,,-1.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,6,,,,,-1.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,7,,,,,-1.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,8,,,,,-1.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,9,,,,,-1.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,10,,,,,-1.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,11,,,,,-1.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,12,,,,,-1.0,binary,2,24,12,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,13,,,,,-1.0,binary,2,24,13,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,14,,,,,-1.0,binary,2,24,14,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,15,,,,,-1.0,binary,2,24,15,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,16,,,,,-1.0,binary,2,24,16,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,17,,,,,-1.0,binary,2,24,17,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,18,,,,,-1.0,binary,2,24,18,
ricci,Class,ShuffledPredictor,model_flippability_sparsity,0.7999999999999999,19,,,,,-1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,-1,1.0,0.0,1.0,1.0,-1.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,0,,,,,-1.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,1,,,,,-1.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,2,,,,,-1.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,3,,,,,-1.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,4,,,,,-1.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,5,,,,,-1.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,6,,,,,-1.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,7,,,,,-1.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,8,,,,,-1.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,9,,,,,-1.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,10,,,,,-1.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,11,,,,,-1.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,12,,,,,-1.0,binary,2,24,12,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,13,,,,,-1.0,binary,2,24,13,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,14,,,,,-1.0,binary,2,24,14,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,15,,,,,-1.0,binary,2,24,15,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,16,,,,,-1.0,binary,2,24,16,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,17,,,,,-1.0,binary,2,24,17,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,18,,,,,-1.0,binary,2,24,18,
ricci,Class,ShuffledPredictor,model_flippability_validity,1.0,19,,,,,-1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,process_consistency,0.55986668482669,-1,0.55986668482669,0.09128986503419959,0.5198308781114548,0.6005652583933803,0.1,binary,2,24,-1,
ricci,Class,ShuffledPredictor,process_consistency,0.6012521936108717,0,,,,,0.1,binary,2,24,0,
ricci,Class,ShuffledPredictor,process_consistency,0.6329373751194569,1,,,,,0.1,binary,2,24,1,
ricci,Class,ShuffledPredictor,process_consistency,0.6650131100092618,2,,,,,0.1,binary,2,24,2,
ricci,Class,ShuffledPredictor,process_consistency,0.5689768684481116,3,,,,,0.1,binary,2,24,3,
ricci,Class,ShuffledPredictor,process_consistency,0.4204770864174563,4,,,,,0.1,binary,2,24,4,
ricci,Class,ShuffledPredictor,process_consistency,0.7229744876011431,5,,,,,0.1,binary,2,24,5,
ricci,Class,ShuffledPredictor,process_consistency,0.4526348985722938,6,,,,,0.1,binary,2,24,6,
ricci,Class,ShuffledPredictor,process_consistency,0.679091342562349,7,,,,,0.1,binary,2,24,7,
ricci,Class,ShuffledPredictor,process_consistency,0.6622858794407744,8,,,,,0.1,binary,2,24,8,
ricci,Class,ShuffledPredictor,process_consistency,0.5691534029098426,9,,,,,0.1,binary,2,24,9,
ricci,Class,ShuffledPredictor,process_consistency,0.6336284831427499,10,,,,,0.1,binary,2,24,10,
ricci,Class,ShuffledPredictor,process_consistency,0.398319589466671,11,,,,,0.1,binary,2,24,11,
ricci,Class,ShuffledPredictor,process_consistency,0.4722647088022167,12,,,,,0.1,binary,2,24,12,
ricci,Class,ShuffledPredictor,process_consistency,0.5734519553923925,13,,,,,0.1,binary,2,24,13,
ricci,Class,ShuffledPredictor,process_consistency,0.4907314960503325,14,,,,,0.1,binary,2,24,14,
ricci,Class,ShuffledPredictor,process_consistency,0.4968239734576161,15,,,,,0.1,binary,2,24,15,
ricci,Class,ShuffledPredictor,process_consistency,0.472921584443444,16,,,,,0.1,binary,2,24,16,
ricci,Class,ShuffledPredictor,process_consistency,0.5022559812032841,17,,,,,0.1,binary,2,24,17,
ricci,Class,ShuffledPredictor,process_consistency,0.5401455351320514,18,,,,,0.1,binary,2,24,18,
ricci,Class,ShuffledPredictor,process_consistency,0.6419937447514792,19,,,,,0.1,binary,2,24,19,
ricci,Class,ShuffledPredictor,process_consistency,0.5554819599596785,-1,0.5554819599596785,0.09181579736523786,0.515714163966921,0.5960600650391851,0.3,binary,2,24,-1,
ricci,Class,ShuffledPredictor,process_consistency,0.6170801743463536,0,,,,,0.3,binary,2,24,0,
ricci,Class,ShuffledPredictor,process_consistency,0.6322238557382669,1,,,,,0.3,binary,2,24,1,
ricci,Class,ShuffledPredictor,process_consistency,0.6672297426346141,2,,,,,0.3,binary,2,24,2,
ricci,Class,ShuffledPredictor,process_consistency,0.5368128726461143,3,,,,,0.3,binary,2,24,3,
ricci,Class,ShuffledPredictor,process_consistency,0.4320306922449143,4,,,,,0.3,binary,2,24,4,
ricci,Class,ShuffledPredictor,process_consistency,0.6989537859190429,5,,,,,0.3,binary,2,24,5,
ricci,Class,ShuffledPredictor,process_consistency,0.4300078916840727,6,,,,,0.3,binary,2,24,6,
ricci,Class,ShuffledPredictor,process_consistency,0.6589967414701936,7,,,,,0.3,binary,2,24,7,
ricci,Class,ShuffledPredictor,process_consistency,0.6674223323885868,8,,,,,0.3,binary,2,24,8,
ricci,Class,ShuffledPredictor,process_consistency,0.5816854468959682,9,,,,,0.3,binary,2,24,9,
ricci,Class,ShuffledPredictor,process_consistency,0.6409888781885769,10,,,,,0.3,binary,2,24,10,
ricci,Class,ShuffledPredictor,process_consistency,0.41198903235258255,11,,,,,0.3,binary,2,24,11,
ricci,Class,ShuffledPredictor,process_consistency,0.4481460039192774,12,,,,,0.3,binary,2,24,12,
ricci,Class,ShuffledPredictor,process_consistency,0.5750837099162862,13,,,,,0.3,binary,2,24,13,
ricci,Class,ShuffledPredictor,process_consistency,0.492946457893351,14,,,,,0.3,binary,2,24,14,
ricci,Class,ShuffledPredictor,process_consistency,0.4979565968859073,15,,,,,0.3,binary,2,24,15,
ricci,Class,ShuffledPredictor,process_consistency,0.4450144471726797,16,,,,,0.3,binary,2,24,16,
ricci,Class,ShuffledPredictor,process_consistency,0.48578932984147083,17,,,,,0.3,binary,2,24,17,
ricci,Class,ShuffledPredictor,process_consistency,0.5532360620729291,18,,,,,0.3,binary,2,24,18,
ricci,Class,ShuffledPredictor,process_consistency,0.6360451449823827,19,,,,,0.3,binary,2,24,19,
ricci,Class,ShuffledPredictor,process_consistency,0.5937535162781203,-1,0.5937535162781203,0.07161726523270387,0.5620659793176223,0.6252568005565623,1.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,process_consistency,0.6383579781839372,0,,,,,1.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,process_consistency,0.6478495241529636,1,,,,,1.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,process_consistency,0.6885963995172326,2,,,,,1.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,process_consistency,0.5645622582258385,3,,,,,1.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,process_consistency,0.4743384793222377,4,,,,,1.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,process_consistency,0.6774494816431695,5,,,,,1.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,process_consistency,0.4789639508661323,6,,,,,1.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,process_consistency,0.672257514193324,7,,,,,1.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,process_consistency,0.6820826288366739,8,,,,,1.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,process_consistency,0.6104491558253251,9,,,,,1.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,process_consistency,0.6841915530260094,10,,,,,1.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,process_consistency,0.5176940581457727,11,,,,,1.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,process_consistency,0.5106804713551336,12,,,,,1.0,binary,2,24,12,
ricci,Class,ShuffledPredictor,process_consistency,0.6034818437509832,13,,,,,1.0,binary,2,24,13,
ricci,Class,ShuffledPredictor,process_consistency,0.5702161615694974,14,,,,,1.0,binary,2,24,14,
ricci,Class,ShuffledPredictor,process_consistency,0.5603211925957898,15,,,,,1.0,binary,2,24,15,
ricci,Class,ShuffledPredictor,process_consistency,0.5149709781954188,16,,,,,1.0,binary,2,24,16,
ricci,Class,ShuffledPredictor,process_consistency,0.5208293153005332,17,,,,,1.0,binary,2,24,17,
ricci,Class,ShuffledPredictor,process_consistency,0.5934839958552891,18,,,,,1.0,binary,2,24,18,
ricci,Class,ShuffledPredictor,process_consistency,0.6642933850011459,19,,,,,1.0,binary,2,24,19,
ricci,Class,ShuffledPredictor,process_consistency,0.6372218066287433,-1,0.6372218066287433,0.035043498233748006,0.6220733382512356,0.6524962324192127,3.0,binary,2,24,-1,
ricci,Class,ShuffledPredictor,process_consistency,0.6703190999973037,0,,,,,3.0,binary,2,24,0,
ricci,Class,ShuffledPredictor,process_consistency,0.64984488352073,1,,,,,3.0,binary,2,24,1,
ricci,Class,ShuffledPredictor,process_consistency,0.6900448043322824,2,,,,,3.0,binary,2,24,2,
ricci,Class,ShuffledPredictor,process_consistency,0.6353036209347667,3,,,,,3.0,binary,2,24,3,
ricci,Class,ShuffledPredictor,process_consistency,0.5684149689214155,4,,,,,3.0,binary,2,24,4,
ricci,Class,ShuffledPredictor,process_consistency,0.6859388121939871,5,,,,,3.0,binary,2,24,5,
ricci,Class,ShuffledPredictor,process_consistency,0.6024950094705293,6,,,,,3.0,binary,2,24,6,
ricci,Class,ShuffledPredictor,process_consistency,0.6494910831095251,7,,,,,3.0,binary,2,24,7,
ricci,Class,ShuffledPredictor,process_consistency,0.6778101258416223,8,,,,,3.0,binary,2,24,8,
ricci,Class,ShuffledPredictor,process_consistency,0.6522733965277252,9,,,,,3.0,binary,2,24,9,
ricci,Class,ShuffledPredictor,process_consistency,0.6848632162930046,10,,,,,3.0,binary,2,24,10,
ricci,Class,ShuffledPredictor,process_consistency,0.590807729731117,11,,,,,3.0,binary,2,24,11,
ricci,Class,ShuffledPredictor,process_consistency,0.5853451293845562,12,,,,,3.0,binary,2,24,12,
